Motion Vectors for input frame = 1, reference frame = 0
block, mb_type, partitionType, MV[0].x, MV[0].y, MV[1].x, MV[1].y, MV[2].x, MV[2].y, MV[3].x, MV[3].y, cost
394, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
395, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
396, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
397, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
398, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
399, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
400, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
401, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
402, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
403, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
404, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
405, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
406, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
408, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
409, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
410, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
411, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
413, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
414, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
415, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
416, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
417, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
418, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
419, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
420, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
421, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
422, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
423, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
424, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
425, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
426, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
427, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
428, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
429, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
430, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
431, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
432, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
433, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
434, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
435, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
436, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
437, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
438, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
439, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
440, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
441, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
442, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
443, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
444, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
445, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
446, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
447, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
448, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
449, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
450, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
451, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
452, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
453, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
454, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
455, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
456, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
457, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
458, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
459, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
460, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
461, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
462, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
463, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
464, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
465, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
466, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
467, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
468, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
469, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
470, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
471, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
472, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
474, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
475, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
476, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
478, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
479, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
480, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
481, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
482, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
483, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
484, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
486, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
487, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
488, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
489, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
490, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
491, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
492, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
493, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
494, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
495, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
496, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
497, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
498, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
499, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
500, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
501, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
502, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
503, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
504, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
505, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
506, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
507, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
508, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
509, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
510, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
511, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
512, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
513, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
515, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
516, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
519, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
520, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
521, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
522, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
523, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
524, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
525, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
526, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
527, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
528, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
529, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
530, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
531, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
532, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
533, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
534, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
535, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
537, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
538, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
539, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
540, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
541, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
542, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
543, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
544, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
545, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
546, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
547, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
548, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
549, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
550, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
551, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
552, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
553, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
554, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
555, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
558, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
559, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
560, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
561, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
562, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
563, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
564, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
565, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
566, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
567, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
568, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
569, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
570, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
572, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
573, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
574, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
575, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
576, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
577, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
578, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
579, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
580, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
581, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
589, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
590, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
591, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
592, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
593, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
596, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
597, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
598, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
599, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
600, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
601, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
602, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
603, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
604, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
605, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
606, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
607, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
608, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
609, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
610, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
611, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
614, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
615, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
616, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
617, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
618, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
619, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
620, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
621, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
622, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
623, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
624, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
625, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
630, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
631, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
632, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
633, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
634, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
635, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
636, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
637, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
638, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
639, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
640, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
641, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
642, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
643, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
647, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
649, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
650, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
651, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
652, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
653, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
654, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
655, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
656, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
657, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
658, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
661, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
662, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
663, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
664, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
665, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
666, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
667, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
668, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
669, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
670, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
671, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
672, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
673, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
674, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
675, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
676, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
677, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
678, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
679, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
680, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
681, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
682, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
683, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
684, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
685, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
686, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
687, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
688, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
689, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
690, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
691, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
692, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
693, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
694, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
695, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
696, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
697, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
698, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
699, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
700, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
701, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
702, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
703, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
704, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
705, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
706, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
707, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
708, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
709, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
710, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
711, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
712, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
713, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
714, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
715, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
716, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
717, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
719, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
720, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
721, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
722, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
723, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
724, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
725, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
726, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
727, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
728, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
729, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
730, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
731, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
732, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
733, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
734, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
735, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
736, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
737, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
738, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
739, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
740, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
741, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
742, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
743, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
744, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
745, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
746, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
747, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
748, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
749, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
750, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
751, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
752, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
753, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
755, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
756, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
757, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
758, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
759, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
760, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
761, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
763, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
764, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
765, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
766, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
767, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
768, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
769, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
770, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
771, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
772, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
773, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
774, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
775, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
776, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
777, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
778, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
779, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
780, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
781, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
785, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
786, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
787, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
788, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
790, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
