Motion Vectors for input frame = 1, reference frame = 0
block, mb_type, partitionType, MV[0].x, MV[0].y, MV[1].x, MV[1].y, MV[2].x, MV[2].y, MV[3].x, MV[3].y, cost
6912, 1, 3, 15, 42, -20, 42, 15, 42, -20, 42, 98
6913, 1, 0, -21, -12, -21, -12, -21, -12, -21, -12, 215
6914, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146
6915, 1, 2, 4, -8, 4, -8, -83, 10, -83, 10, 151
6916, 1, 3, -24, -26, -12, -6, -24, -26, -12, -6, 208
6917, 1, 2, 12, -48, 12, -48, 6, -6, 6, -6, 291
6918, 1, 2, 4, -12, 4, -12, 15, 5, 15, 5, 196
6919, 1, 3, 15, 6, 77, 3, 15, 6, 77, 3, 258
6920, 1, 1, -31, 13, -3, -1, 56, 28, 22, 10, 155
6921, 1, 3, 2, -5, 19, 12, 2, -5, 19, 12, 259
6922, 1, 0, 4, -12, 4, -12, 4, -12, 4, -12, 257
6923, 1, 2, 4, -12, 4, -12, 12, -4, 12, -4, 256
6924, 1, 0, 4, -12, 4, -12, 4, -12, 4, -12, 371
6925, 1, 0, 4, -12, 4, -12, 4, -12, 4, -12, 488
6926, 1, 0, 7, -9, 7, -9, 7, -9, 7, -9, 593
6927, 1, 1, 7, -11, 6, -12, -8, -4, 3, -13, 902
6928, 1, 3, 3, -13, 5, -13, 3, -13, 5, -13, 1285
6929, 1, 1, 4, -13, 7, -14, 4, -12, 5, -12, 1398
6930, 1, 1, 6, -13, 2, -18, 5, -13, 6, -14, 870
6931, 1, 2, 47, 2, 47, 2, 8, -14, 8, -14, 587
6932, 1, 0, 6, -14, 6, -14, 6, -14, 6, -14, 344
6933, 1, 1, 56, -28, 26, -18, 2, -12, 12, -12, 379
6934, 1, 1, 2, -18, 4, -11, 25, -30, 42, -50, 350
6935, 1, 3, 0, -20, -4, -16, 0, -20, -4, -16, 210
6936, 1, 1, 0, -14, 1, -15, 0, -14, 0, -14, 1077
6937, 1, 1, 2, -17, 1, -16, 4, -15, 2, -15, 1105
6938, 1, 3, 17, -10, 2, -40, 17, -10, 2, -40, 104
6939, 1, 0, 4, -8, 4, -8, 4, -8, 4, -8, 113
6940, 1, 0, 0, -16, 0, -16, 0, -16, 0, -16, 114
6941, 1, 2, -2, -12, -2, -12, 6, -27, 6, -27, 211
6942, 1, 0, 0, -16, 0, -16, 0, -16, 0, -16, 106
6943, 1, 0, -2, -16, -2, -16, -2, -16, -2, -16, 139
6944, 1, 3, 16, -13, 32, -14, 16, -13, 32, -14, 201
6945, 1, 3, -2, -14, -4, -16, -2, -14, -4, -16, 160
6946, 1, 0, -2, -14, -2, -14, -2, -14, -2, -14, 181
6947, 1, 0, 2, 24, 2, 24, 2, 24, 2, 24, 102
6948, 1, 0, -4, -12, -4, -12, -4, -12, -4, -12, 0
6949, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68
6950, 1, 0, -12, -16, -12, -16, -12, -16, -12, -16, 36
6951, 1, 3, 16, 12, -17, -18, 16, 12, -17, -18, 110
6952, 1, 1, -7, -15, 2, -11, -8, -16, -3, -11, 1291
6953, 1, 1, -7, -21, -10, -15, 1, -6, -18, -27, 1826
6954, 1, 3, -5, -15, -47, -22, -5, -15, -47, -22, 2270
6955, 1, 1, -51, -25, -1, -15, -11, 33, -45, 25, 2245
6956, 1, 0, -3, -16, -3, -16, -3, -16, -3, -16, 597
6957, 1, 0, 0, -12, 0, -12, 0, -12, 0, -12, 193
6958, 1, 3, 1, -23, 0, -16, 1, -23, 0, -16, 32
6959, 1, 2, 1, -12, 1, -12, 0, -16, 0, -16, 106
6960, 1, 3, 0, -36, 21, -15, 0, -36, 21, -15, 335
6961, 1, 0, 18, -6, 18, -6, 18, -6, 18, -6, 135
6962, 1, 0, 18, -6, 18, -6, 18, -6, 18, -6, 172
6963, 1, 0, 20, -8, 20, -8, 20, -8, 20, -8, 265
6964, 1, 0, 16, -8, 16, -8, 16, -8, 16, -8, 398
6965, 1, 0, 21, -16, 21, -16, 21, -16, 21, -16, 266
6966, 1, 0, 12, -4, 12, -4, 12, -4, 12, -4, 221
6967, 1, 0, 40, -11, 40, -11, 40, -11, 40, -11, 254
6968, 1, 0, 25, 0, 25, 0, 25, 0, 25, 0, 125
6969, 1, 2, 6, 16, 6, 16, 24, 0, 24, 0, 50
6970, 1, 2, 31, 11, 31, 11, 24, 6, 24, 6, 116
6971, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 117
6972, 1, 3, 12, 6, 25, 0, 12, 6, 25, 0, 172
6973, 1, 0, 12, -4, 12, -4, 12, -4, 12, -4, 144
6974, 1, 3, -8, -32, 31, -5, -8, -32, 31, -5, 76
6975, 1, 0, 16, -3, 16, -3, 16, -3, 16, -3, 42
6976, 1, 0, -9, 1, -9, 1, -9, 1, -9, 1, 52
6977, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71
6978, 1, 3, 4, 0, 77, -48, 4, 0, 77, -48, 227
6979, 1, 0, 19, -8, 19, -8, 19, -8, 19, -8, 347
6980, 1, 2, 126, 0, 126, 0, 21, -9, 21, -9, 331
6981, 1, 1, 64, -16, 96, 20, 30, -6, 64, 8, 42
6982, 1, 0, 64, 12, 64, 12, 64, 12, 64, 12, 40
6983, 1, 2, 0, 20, 0, 20, 0, 8, 0, 8, 0
6984, 1, 0, -34, 4, -34, 4, -34, 4, -34, 4, 36
6985, 1, 3, 11, 5, 10, -3, 11, 5, 10, -3, 145
6986, 1, 1, 8, -4, 16, -3, 12, -4, 29, 12, 251
6987, 1, 1, 17, 7, 15, -1, 29, 0, 14, -3, 1359
6988, 1, 2, 26, -8, 26, -8, 12, -4, 12, -4, 438
6989, 1, 2, 25, -9, 25, -9, -26, -18, -26, -18, 718
6990, 1, 1, 34, -8, 28, -9, 12, -8, 29, 1, 1611
6991, 1, 1, 3, -114, 7, -21, 28, -11, 27, -21, 2100
6992, 1, 1, -1, -11, -21, -7, 52, -12, -67, 12, 2594
6993, 1, 1, 25, -75, 34, -10, 36, -19, 41, -10, 2289
6994, 1, 1, 31, -9, 25, 3, 32, -10, 23, -41, 2426
6995, 1, 2, 25, 23, 25, 23, 31, -9, 31, -9, 3082
6996, 1, 2, 95, -21, 95, -21, -25, -13, -25, -13, 2563
6997, 1, 1, 61, -21, 40, -20, -16, -14, 37, -7, 2394
6998, 1, 1, 34, 25, 32, -18, 33, -7, 32, -13, 3469
6999, 1, 1, 35, -17, 26, -10, 33, -19, 31, -14, 2285
7000, 1, 1, 19, -3, 5, 8, 13, -15, -23, -41, 1574
7001, 1, 1, 47, -2, 13, -7, 23, -15, 22, -13, 1122
7002, 1, 1, 10, -35, 35, 1, -13, -20, 29, -11, 1326
7003, 1, 1, 49, -131, 31, -31, 49, -83, 31, -126, 1880
7004, 1, 1, 36, -11, 30, -8, 5, -37, 36, -11, 1458
7005, 1, 1, 11, 2, 33, 20, 72, -20, 58, -21, 648
7006, 1, 1, 6, -4, 28, -9, 12, -16, 18, -31, 980
7007, 1, 1, 37, 1, 38, -10, 15, -46, 40, -20, 985
7008, 1, 2, 27, -11, 27, -11, 8, -16, 8, -16, 466
7009, 1, 1, 26, -12, 17, -15, 11, -16, 29, -4, 834
7010, 1, 1, 2, -17, -23, -18, 23, -12, -17, -21, 1552
7011, 1, 1, 31, -7, 33, -11, -7, -9, 39, -12, 1655
7012, 1, 1, 33, -12, 20, 1, 33, -11, 15, -9, 1012
7013, 1, 2, 26, -10, 26, -10, 25, -9, 25, -9, 1948
7014, 1, 1, 26, -10, 35, -15, 34, -7, 29, -7, 1991
7015, 1, 1, 29, -11, 31, -11, 27, -8, 26, -12, 1926
7016, 1, 1, 27, -11, 33, 36, 28, -12, 24, -10, 2034
7017, 1, 1, 33, -7, 25, -13, 63, -13, 53, -13, 2278
7018, 1, 1, 45, 45, 29, -12, 33, -12, 29, -13, 1687
7019, 1, 1, 14, -12, 9, -15, 14, -14, 7, -9, 1229
7020, 1, 1, -1, -15, 10, -13, 18, -10, 13, -12, 1374
7021, 1, 1, 10, -14, -6, -14, 25, -14, 19, -15, 489
7022, 1, 1, 24, 0, 14, -1, 24, -22, 14, -15, 2028
7023, 1, 1, 8, -11, 9, -11, 8, -8, 9, -11, 1034
7024, 1, 0, 10, -12, 10, -12, 10, -12, 10, -12, 822
7025, 1, 2, 8, -14, 8, -14, 25, -21, 25, -21, 209
7026, 1, 2, -32, -24, -32, -24, -6, -24, -6, -24, 128
7027, 1, 3, -22, -24, -6, -28, -22, -24, -6, -28, 143
7028, 1, 2, 7, -9, 7, -9, 8, -8, 8, -8, 522
7029, 1, 1, 9, -11, 10, -12, 8, -8, 10, -10, 950
7030, 1, 0, 10, -6, 10, -6, 10, -6, 10, -6, 251
7031, 1, 0, 59, -4, 59, -4, 59, -4, 59, -4, 77
7032, 1, 2, 12, 10, 12, 10, 13, 0, 13, 0, 60
7033, 1, 2, -48, 48, -48, 48, -4, -3, -4, -3, 115
7034, 1, 0, 0, -12, 0, -12, 0, -12, 0, -12, 282
7035, 1, 2, 16, -24, 16, -24, 9, -15, 9, -15, 471
7036, 1, 1, 14, -22, -22, -32, 10, -14, 13, -16, 270
7037, 1, 3, 16, -32, 17, -14, 16, -32, 17, -14, 285
7038, 1, 2, 12, 4, 12, 4, 40, -23, 40, -23, 155
7039, 1, 3, 2, -6, 37, -32, 2, -6, 37, -32, 220
7040, 1, 0, 15, -32, 15, -32, 15, -32, 15, -32, 179
7041, 1, 3, 4, -6, -24, -8, 4, -6, -24, -8, 112
7042, 1, 1, 4, -12, 6, -11, 4, -8, 4, -10, 109
7043, 1, 3, 4, -12, -8, -19, 4, -12, -8, -19, 244
7044, 1, 1, 1, -13, 4, -2, 4, -12, 4, -12, 191
7045, 1, 0, 4, -12, 4, -12, 4, -12, 4, -12, 223
7046, 1, 2, 4, 20, 4, 20, -44, -8, -44, -8, 252
7047, 1, 2, -5, -12, -5, -12, -29, -11, -29, -11, 259
7048, 1, 2, 3, -13, 3, -13, -32, -16, -32, -16, 466
7049, 1, 1, 2, -14, 2, -16, 2, -12, -13, -19, 836
7050, 1, 1, 3, -12, 5, -12, 57, 9, 3, -15, 1098
7051, 1, 1, 6, -14, 6, -15, 5, -13, 4, -12, 846
7052, 1, 1, 6, -15, 6, -14, 7, -11, 5, -14, 1131
7053, 1, 1, 4, -14, 8, -14, 6, -15, 7, -15, 605
7054, 1, 1, 54, -33, 4, -16, 5, -15, 4, -14, 382
7055, 1, 1, 0, -20, 0, -25, -1, -16, 6, -15, 382
7056, 1, 2, 2, -11, 2, -11, 6, -10, 6, -10, 500
7057, 1, 1, -1, -11, 2, -14, 12, -12, 4, -12, 697
7058, 1, 0, 9, -17, 9, -17, 9, -17, 9, -17, 230
7059, 1, 0, 4, -12, 4, -12, 4, -12, 4, -12, 106
7060, 1, 1, -2, -14, -6, -14, -32, -16, -2, -18, 120
7061, 1, 0, 0, -16, 0, -16, 0, -16, 0, -16, 238
7062, 1, 0, 0, -16, 0, -16, 0, -16, 0, -16, 193
7063, 1, 1, -2, -16, -1, -16, 6, -17, -2, -14, 288
7064, 1, 0, 10, -18, 10, -18, 10, -18, 10, -18, 290
7065, 1, 0, -2, -14, -2, -14, -2, -14, -2, -14, 152
7066, 1, 0, 12, -28, 12, -28, 12, -28, 12, -28, 105
7067, 1, 3, 20, -12, -4, -12, 20, -12, -4, -12, 8
7068, 1, 2, -4, -12, -4, -12, -2, 2, -2, 2, 62
7069, 1, 0, -4, -14, -4, -14, -4, -14, -4, -14, 43
7070, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76
7071, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67
7072, 1, 2, -8, -16, -8, -16, -8, -12, -8, -12, 116
7073, 1, 1, -1, -11, -7, -13, -8, -16, -6, -15, 615
7074, 1, 1, -62, -39, -45, -19, -6, -17, -3, -18, 1672
7075, 1, 1, -53, -23, 1, -15, -5, -18, 1, -15, 2076
7076, 1, 2, -4, -16, -4, -16, -3, -13, -3, -13, 1491
7077, 1, 2, -5, -18, -5, -18, -5, -15, -5, -15, 1326
7078, 1, 1, -1, -17, -13, -16, -3, -15, -23, -15, 990
7079, 1, 2, -3, -17, -3, -17, -3, -15, -3, -15, 1254
7080, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 111
7081, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 67
7082, 1, 3, 20, 0, 3, 0, 20, 0, 3, 0, 54
7083, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 151
7084, 1, 3, 10, 0, 16, 0, 10, 0, 16, 0, 134
7085, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 69
7086, 1, 0, 38, 0, 38, 0, 38, 0, 38, 0, 16
7087, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 8
7088, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 0
7089, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 0
7090, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 8
7091, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 30
7092, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 15
7093, 1, 0, -42, 0, -42, 0, -42, 0, -42, 0, 36
7094, 1, 3, 28, 0, 16, 0, 28, 0, 16, 0, 0
7095, 1, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0
7096, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7097, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7098, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 317
7099, 1, 3, -39, 0, 15, 0, -39, 0, 15, 0, 937
7100, 1, 3, 20, 0, 49, 0, 20, 0, 49, 0, 2196
7101, 1, 0, 25, 0, 25, 0, 25, 0, 25, 0, 188
7102, 1, 0, 64, 0, 64, 0, 64, 0, 64, 0, 0
7103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7105, 1, 0, 11, 0, 11, 0, 11, 0, 11, 0, 34
7106, 1, 3, 12, 0, 28, 0, 12, 0, 28, 0, 34
7107, 1, 0, 28, 0, 28, 0, 28, 0, 28, 0, 106
7108, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 107
7109, 1, 3, -31, 0, -47, 0, -31, 0, -47, 0, 108
7110, 1, 3, -45, 0, 30, 0, -45, 0, 30, 0, 411
7111, 1, 3, 9, 0, 28, 0, 9, 0, 28, 0, 788
7112, 1, 3, 61, 0, -63, 0, 61, 0, -63, 0, 770
7113, 1, 3, -4, 0, 45, 0, -4, 0, 45, 0, 577
7114, 1, 3, 36, 0, 34, 0, 36, 0, 34, 0, 699
7115, 1, 3, 16, 0, -21, 0, 16, 0, -21, 0, 814
7116, 1, 3, -29, 0, -6, 0, -29, 0, -6, 0, 424
7117, 1, 3, -38, 0, 26, 0, -38, 0, 26, 0, 1124
7118, 1, 3, 19, 0, 33, 0, 19, 0, 33, 0, 535
7119, 1, 3, 40, 0, 35, 0, 40, 0, 35, 0, 521
7120, 1, 0, 23, 0, 23, 0, 23, 0, 23, 0, 575
7121, 1, 3, -41, 0, 17, 0, -41, 0, 17, 0, 864
7122, 1, 3, 66, 0, 10, 0, 66, 0, 10, 0, 878
7123, 1, 0, -7, 0, -7, 0, -7, 0, -7, 0, 960
7124, 1, 0, -45, 1, -45, 1, -45, 1, -45, 1, 1229
7125, 1, 0, 79, 0, 79, 0, 79, 0, 79, 0, 977
7126, 1, 3, 64, 0, 16, 0, 64, 0, 16, 0, 393
7127, 1, 0, -41, 0, -41, 0, -41, 0, -41, 0, 798
7128, 1, 3, 32, 0, 54, 0, 32, 0, 54, 0, 245
7129, 1, 3, 52, 0, 28, 0, 52, 0, 28, 0, 204
7130, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 188
7131, 1, 3, 31, 0, 41, 0, 31, 0, 41, 0, 821
7132, 1, 3, 8, 0, -23, 0, 8, 0, -23, 0, 978
7133, 1, 3, 71, 0, 59, 0, 71, 0, 59, 0, 1210
7134, 1, 3, 17, 0, 2, 0, 17, 0, 2, 0, 1164
7135, 1, 3, -47, 0, -73, 0, -47, 0, -73, 0, 1096
7136, 1, 3, 30, 0, -13, 0, 30, 0, -13, 0, 645
7137, 1, 3, -33, 0, 67, 0, -33, 0, 67, 0, 349
7138, 1, 0, 33, 0, 33, 0, 33, 0, 33, 0, 1166
7139, 1, 0, 79, 0, 79, 0, 79, 0, 79, 0, 1133
7140, 1, 3, 50, 0, 6, 0, 50, 0, 6, 0, 524
7141, 1, 3, -18, 0, -39, 0, -18, 0, -39, 0, 544
7142, 1, 3, -18, 0, 27, 0, -18, 0, 27, 0, 453
7143, 1, 3, 0, 0, -67, 0, 0, 0, -67, 0, 1057
7144, 1, 3, -11, 0, 60, 0, -11, 0, 60, 0, 553
7145, 1, 3, 35, 0, -50, 1, 35, 0, -50, 1, 188
7146, 1, 0, 77, 0, 77, 0, 77, 0, 77, 0, 136
7147, 1, 0, 96, 0, 96, 0, 96, 0, 96, 0, 70
7148, 1, 0, 56, 0, 56, 0, 56, 0, 56, 0, 82
7149, 1, 0, 8, 0, 8, 0, 8, 0, 8, 0, 116
7150, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 62
7151, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 53
7152, 1, 0, 13, 0, 13, 0, 13, 0, 13, 0, 52
7153, 1, 0, -12, 0, -12, 0, -12, 0, -12, 0, 42
7154, 1, 0, -2, 0, -2, 0, -2, 0, -2, 0, 497
7155, 1, 3, 81, 0, -46, 0, 81, 0, -46, 0, 2170
7156, 1, 3, 68, 0, 54, 0, 68, 0, 54, 0, 1873
7157, 1, 0, 20, 0, 20, 0, 20, 0, 20, 0, 290
7158, 1, 0, 20, 0, 20, 0, 20, 0, 20, 0, 47
7159, 1, 0, -8, 0, -8, 0, -8, 0, -8, 0, 87
7160, 1, 0, 54, 0, 54, 0, 54, 0, 54, 0, 64
7161, 1, 0, -10, 0, -10, 0, -10, 0, -10, 0, 46
7162, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 24
7163, 1, 0, 5, 0, 5, 0, 5, 0, 5, 0, 119
7164, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 38
7165, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 54
7166, 1, 0, -65, 0, -65, 0, -65, 0, -65, 0, 47
7167, 1, 3, 16, 0, -16, 0, 16, 0, -16, 0, 16
7168, 1, 0, -16, 0, -16, 0, -16, 0, -16, 0, 71
7169, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 101
7170, 1, 0, 5, 0, 5, 0, 5, 0, 5, 0, 144
7171, 1, 0, 3, 0, 3, 0, 3, 0, 3, 0, 385
7172, 1, 3, -32, 0, -1, 0, -32, 0, -1, 0, 311
7173, 1, 3, 44, -3, 47, -8, 44, -3, 47, -8, 1397
7174, 1, 3, 5, -11, 81, 0, 5, -11, 81, 0, 2092
7175, 1, 0, 5, 0, 5, 0, 5, 0, 5, 0, 1332
7176, 1, 0, 7, 0, 7, 0, 7, 0, 7, 0, 83
7177, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 56
7178, 1, 0, -12, 0, -12, 0, -12, 0, -12, 0, 80
7179, 1, 0, 20, 0, 20, 0, 20, 0, 20, 0, 81
7180, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 128
7181, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111
7182, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 40
7183, 1, 0, -8, 0, -8, 0, -8, 0, -8, 0, 79
7184, 1, 3, 32, 0, 12, 0, 32, 0, 12, 0, 82
7185, 1, 0, -3, 0, -3, 0, -3, 0, -3, 0, 84
7186, 1, 0, 56, 0, 56, 0, 56, 0, 56, 0, 40
7187, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 8
7188, 1, 0, -2, 0, -2, 0, -2, 0, -2, 0, 53
7189, 1, 0, -2, 0, -2, 0, -2, 0, -2, 0, 16
7190, 1, 0, -48, 0, -48, 0, -48, 0, -48, 0, 20
7191, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
7192, 1, 0, -8, 0, -8, 0, -8, 0, -8, 0, 24
7193, 1, 3, -6, 0, 10, 0, -6, 0, 10, 0, 110
7194, 1, 3, 2, 0, 50, 0, 2, 0, 50, 0, 922
7195, 1, 3, -5, 0, -1, 0, -5, 0, -1, 0, 950
7196, 1, 0, -3, 0, -3, 0, -3, 0, -3, 0, 146
7197, 1, 0, -4, -16, -4, -16, -4, -16, -4, -16, 351
7198, 1, 0, -5, -16, -5, -16, -5, -16, -5, -16, 318
7199, 1, 3, -4, -16, -1, -15, -4, -16, -1, -15, 411
7200, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 0
7201, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 0
7202, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 0
7203, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 0
7204, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 0
7205, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 0
7206, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 0
7207, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 0
7208, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 0
7209, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 0
7210, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 0
7211, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 0
7212, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 0
7213, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 0
7214, 1, 0, 28, 0, 28, 0, 28, 0, 28, 0, 0
7215, 1, 0, 28, 0, 28, 0, 28, 0, 28, 0, 0
7216, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7217, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7218, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7219, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7220, 1, 0, 20, 0, 20, 0, 20, 0, 20, 0, 0
7221, 1, 0, 25, 0, 25, 0, 25, 0, 25, 0, 0
7222, 1, 0, 25, 0, 25, 0, 25, 0, 25, 0, 0
7223, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7224, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7225, 1, 0, 11, 0, 11, 0, 11, 0, 11, 0, 0
7226, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 0
7227, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 0
7228, 1, 0, 12, 0, 12, 0, 12, 0, 12, 0, 0
7229, 1, 0, -31, 0, -31, 0, -31, 0, -31, 0, 0
7230, 1, 0, -31, 0, -31, 0, -31, 0, -31, 0, 0
7231, 1, 0, 9, 0, 9, 0, 9, 0, 9, 0, 0
7232, 1, 0, 9, 0, 9, 0, 9, 0, 9, 0, 0
7233, 1, 0, 9, 0, 9, 0, 9, 0, 9, 0, 0
7234, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 0
7235, 1, 0, 16, 0, 16, 0, 16, 0, 16, 0, 0
7236, 1, 0, -29, 0, -29, 0, -29, 0, -29, 0, 0
7237, 1, 0, -29, 0, -29, 0, -29, 0, -29, 0, 0
7238, 1, 0, 19, 0, 19, 0, 19, 0, 19, 0, 0
7239, 1, 0, 23, 0, 23, 0, 23, 0, 23, 0, 0
7240, 1, 0, 23, 0, 23, 0, 23, 0, 23, 0, 0
7241, 1, 0, 23, 0, 23, 0, 23, 0, 23, 0, 0
7242, 1, 0, 23, 0, 23, 0, 23, 0, 23, 0, 0
7243, 1, 0, -7, 0, -7, 0, -7, 0, -7, 0, 0
7244, 1, 0, -7, 0, -7, 0, -7, 0, -7, 0, 0
7245, 1, 0, 64, 0, 64, 0, 64, 0, 64, 0, 0
7246, 1, 0, 64, 0, 64, 0, 64, 0, 64, 0, 0
7247, 1, 0, 32, 0, 32, 0, 32, 0, 32, 0, 0
7248, 1, 0, 32, 0, 32, 0, 32, 0, 32, 0, 0
7249, 1, 0, 32, 0, 32, 0, 32, 0, 32, 0, 0
7250, 1, 0, 31, 0, 31, 0, 31, 0, 31, 0, 0
7251, 1, 0, 31, 0, 31, 0, 31, 0, 31, 0, 0
7252, 1, 0, 31, 0, 31, 0, 31, 0, 31, 0, 0
7253, 1, 0, 31, 0, 31, 0, 31, 0, 31, 0, 0
7254, 1, 0, 17, 0, 17, 0, 17, 0, 17, 0, 0
7255, 1, 0, 17, 0, 17, 0, 17, 0, 17, 0, 0
7256, 1, 0, 17, 0, 17, 0, 17, 0, 17, 0, 0
7257, 1, 0, 17, 0, 17, 0, 17, 0, 17, 0, 0
7258, 1, 0, 33, 0, 33, 0, 33, 0, 33, 0, 0
7259, 1, 0, 50, 0, 50, 0, 50, 0, 50, 0, 0
7260, 1, 0, 50, 0, 50, 0, 50, 0, 50, 0, 0
7261, 1, 0, -18, 0, -18, 0, -18, 0, -18, 0, 0
7262, 1, 0, -18, 0, -18, 0, -18, 0, -18, 0, 0
7263, 1, 0, -11, 0, -11, 0, -11, 0, -11, 0, 0
7264, 1, 0, -11, 0, -11, 0, -11, 0, -11, 0, 0
7265, 1, 0, 35, 0, 35, 0, 35, 0, 35, 0, 0
7266, 1, 0, 77, 0, 77, 0, 77, 0, 77, 0, 0
7267, 1, 0, 77, 0, 77, 0, 77, 0, 77, 0, 0
7268, 1, 0, 56, 0, 56, 0, 56, 0, 56, 0, 0
7269, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 0
7270, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 0
7271, 1, 0, 24, 0, 24, 0, 24, 0, 24, 0, 0
7272, 1, 0, 13, 0, 13, 0, 13, 0, 13, 0, 0
7273, 1, 0, -2, 0, -2, 0, -2, 0, -2, 0, 0
7274, 1, 0, -2, 0, -2, 0, -2, 0, -2, 0, 0
7275, 1, 0, 68, 0, 68, 0, 68, 0, 68, 0, 0
7276, 1, 0, 68, 0, 68, 0, 68, 0, 68, 0, 0
7277, 1, 0, 20, 0, 20, 0, 20, 0, 20, 0, 0
7278, 1, 0, 20, 0, 20, 0, 20, 0, 20, 0, 0
7279, 1, 0, 20, 0, 20, 0, 20, 0, 20, 0, 0
7280, 1, 0, 20, 0, 20, 0, 20, 0, 20, 0, 0
7281, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7282, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7283, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7284, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7285, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7286, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7287, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7288, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7289, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7290, 1, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0
7291, 1, 0, 3, 0, 3, 0, 3, 0, 3, 0, 0
7292, 1, 0, 3, 0, 3, 0, 3, 0, 3, 0, 0
7293, 1, 0, 5, -3, 5, -3, 5, -3, 5, -3, 0
7294, 1, 0, 5, -3, 5, -3, 5, -3, 5, -3, 0
7295, 1, 0, 5, 0, 5, 0, 5, 0, 5, 0, 0
